
Gurobi 9.5.0 (linux64) logging started Wed May  4 12:20:19 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new0U_R25_M30_N200_seed8_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0xac81c63a
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [4e+00, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 69 rows and 627 columns
Presolve time: 0.03s
Presolved: 911 rows, 6123 columns, 12246 nonzeros
Variable types: 0 continuous, 6123 integer (6123 binary)
Found heuristic solution: objective -33393.00000

Root relaxation: objective -8.135642e+04, 3419 iterations, 0.04 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 31661 18796 -79658.462  116  432 -79615.000 -80119.159  0.63%  94.0  399s
 33877 18257 -79710.682   68  457 -79615.000 -80116.243  0.63%  94.1  401s
 34688 18850 -79700.091   58  484 -79615.000 -80114.426  0.63%  93.8  407s
 35295 19089 -79824.521  104  306 -79615.000 -80112.626  0.63%  93.7  410s
 36296 19341 -79671.969  140  205 -79615.000 -80111.305  0.62%  93.3  418s
 36620 19556 -79636.984   49  371 -79615.000 -80109.338  0.62%  93.4  421s
 37528 20025 -79970.652   54  414 -79615.000 -80107.641  0.62%  93.8  426s
 38660 20339 -80011.416   54  446 -79615.000 -80105.088  0.62%  94.0  431s
 39698 20671 -79636.393   53  504 -79615.000 -80103.032  0.61%  94.2  436s
 40691 21198 -80025.434   59  574 -79615.000 -80100.018  0.61%  94.4  441s
 41758 21947 -79749.923  238  251 -79615.000 -80099.486  0.61%  94.3  447s
 42964 22122 -79702.527   75  367 -79615.000 -80096.678  0.61%  94.2  451s
 43757 22625 -79882.523   56  221 -79615.000 -80094.008  0.60%  94.4  455s
 44917 22914 -79991.492   53  414 -79615.000 -80092.243  0.60%  93.8  461s
 45913 23553 -79637.843   46  405 -79615.000 -80089.383  0.60%  93.8  466s
 46731 24019 -79979.569   56  383 -79615.000 -80088.316  0.59%  93.9  470s
 48002 24428     cutoff   58      -79615.000 -80086.116  0.59%  94.1  476s
 48785 24656 -79971.690   51  493 -79615.000 -80082.594  0.59%  94.3  480s
 50020 25087 -79739.747   51  477 -79615.000 -80077.222  0.58%  94.5  486s
 50678 25367 -79769.653   62  508 -79615.000 -80074.377  0.58%  94.8  491s
 51555 25637 -79854.431   59  377 -79615.000 -80073.549  0.58%  94.8  495s
 52180 26281 -79741.582  138  203 -79615.000 -80071.391  0.57%  95.0  500s
 53199 26353 -79850.760   54  390 -79615.000 -80069.263  0.57%  95.0  505s
 54003 26664 -79624.242  185  300 -79615.000 -80067.414  0.57%  95.2  510s
 54935 27181 -79855.146   72  354 -79615.000 -80064.997  0.57%  95.5  515s
 56070 27607 -79637.256  194  224 -79615.000 -80063.527  0.56%  95.3  520s
 56916 27917 -79645.312   63  361 -79615.000 -80061.262  0.56%  95.6  525s
 57921 28422 -79647.988   70  335 -79615.000 -80059.500  0.56%  95.7  530s
 58991 28879 -80008.871   56  468 -79615.000 -80058.293  0.56%  95.5  535s
 60527 29527 -80013.737   49  447 -79615.000 -80053.834  0.55%  95.3  542s
 61476 29939 -79674.442   49  497 -79615.000 -80051.210  0.55%  95.3  546s
 62345 30154 -79740.654   60  365 -79615.000 -80048.355  0.54%  95.5  551s
 63168 30437 -79824.312   65  318 -79615.000 -80046.928  0.54%  95.9  556s
 64147 30829 -79716.376  192  149 -79615.000 -80043.426  0.54%  96.1  561s
 65214 31150 -79934.710   69  397 -79615.000 -80039.641  0.53%  96.0  566s
 66182 31840 -79985.079   54  466 -79615.000 -80037.084  0.53%  96.1  571s
